,CustomerID,Age,AvgMonthlyGBDownload,AvgMonthlyLongDistanceCharges,ChurnCategory,ChurnReason,ChurnScore,City,CLTV,Country,Latitude,Longitude,Married,Referrals,Population,ReferredFriend,SatisfactionScore,StreamingMusic,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRefunds,TotalRevenue,UnlimitedData,ZipCode
5013,0495-RVCBF,39,26,33.88,Other,Poor expertise of online support,75,Santa Rosa,2066,United States,38.460517,-122.790335,No,0,36125,No,'3',Yes,0,33.88,0.0,113.58,Yes,'95401'
5014,3280-NMUVX,53,0,26.03,,,33,Rio Vista,4669,United States,38.148862,-121.737696,Yes,7,5246,Yes,'5',No,0,885.02,0.0,1563.82,No,'94571'
5015,4083-BFNYK,74,27,49.82,,,71,Acton,5148,United States,34.501452,-118.207862,Yes,1,7831,Yes,'4',Yes,70,1893.16,0.0,5554.41,No,'93510'
5016,6275-YDUVO,62,27,24.05,Attitude,Attitude of service provider,95,Orosi,2969,United States,36.600185,-119.175655,No,0,9780,No,'3',Yes,0,48.1,0.0,226.8,Yes,'93647'
5017,5419-JPRRN,32,7,10.38,Price,Extra data charges,77,Rough And Ready,4390,United States,39.225634,-121.156163,No,0,1601,No,'1',Yes,0,10.38,0.0,111.83,Yes,'95975'
5018,1768-HNVGJ,80,3,18.46,,,43,Mountain View,4223,United States,37.419725,-122.062947,No,0,27822,No,'3',Yes,0,830.7,0.0,3893.15,Yes,'94043'
5019,0827-ITJPH,33,0,8.5,,,28,Los Angeles,5703,United States,33.958149,-118.308441,No,0,47107,No,'3',No,0,306.0,0.0,995.0,No,'90047'
5020,4994-OBRSZ,24,52,36.73,,,33,Weed,2045,United States,41.465121,-122.380947,No,0,5896,No,'3',Yes,0,514.22,0.0,1569.02,Yes,'96094'
5021,0743-HNPFG,50,14,17.95,,,50,Butte City,5628,United States,39.449794,-121.936372,Yes,2,303,Yes,'3',Yes,0,915.45,0.0,4477.95,Yes,'95920'
5022,7402-EYFXX,65,9,25.04,,,54,Salyer,4030,United States,40.89866,-123.539754,No,0,660,No,'5',Yes,0,651.04,0.0,3055.14,Yes,'95563'
5023,4229-CZMLL,49,11,6.32,Dissatisfaction,Service dissatisfaction,87,Salinas,4160,United States,36.64152,-121.622188,No,0,35739,No,'1',No,0,37.92,0.0,507.72,Yes,'93901'
5024,0374-FIUCA,59,0,23.46,,,80,Orange,5368,United States,33.81859,-117.821288,Yes,1,40915,Yes,'3',No,0,1524.9,0.0,2939.35,No,'92867'
5025,5317-FLPJF,25,73,0.0,,,67,Altadena,4824,United States,34.196837,-118.142236,No,0,36243,No,'3',Yes,130,0.0,0.0,4323.4,No,'91001'
5026,3011-WQKSZ,41,0,24.1,,,31,Foresthill,5188,United States,39.031876,-120.811141,No,0,5714,No,'3',No,0,457.9,0.0,835.45,No,'95631'
5027,9746-YKGXB,48,19,0.0,,,30,Sacramento,6340,United States,38.646096,-121.442433,Yes,9,34894,Yes,'3',Yes,0,0.0,23.5,2252.6,Yes,'95838'
5028,1866-DIOQZ,23,85,0.0,,,42,Forestville,4698,United States,38.499302,-122.92444,Yes,10,6216,Yes,'4',Yes,0,0.0,0.0,4689.15,Yes,'95436'
5029,3055-VTCGS,35,9,27.38,,,63,Whittier,6312,United States,33.960891,-118.032222,No,0,38181,No,'3',Yes,0,1724.94,0.0,5228.44,Yes,'90605'
5030,6356-ELRKD,29,27,6.67,Other,Don't know,79,Rancho Mirage,4091,United States,33.763678,-116.429928,No,0,12465,No,'2',Yes,0,6.67,0.0,102.27,Yes,'92270'
5031,2799-ARNLO,67,13,9.56,,,41,Bonsall,5437,United States,33.290907,-117.202895,Yes,0,3849,No,'4',No,0,47.8,0.0,389.4,Yes,'92003'
5032,5542-DHSXL,36,3,6.77,,,37,Butte City,3475,United States,39.449794,-121.936372,Yes,2,303,Yes,'4',No,0,27.08,0.0,262.13,Yes,'95920'
5033,2717-HVIZY,24,0,15.66,,,32,Orleans,2675,United States,41.269521,-123.546958,No,0,574,No,'4',No,0,125.28,0.0,288.88,No,'95556'
5034,4193-ORFCL,80,14,15.24,Competitor,Competitor had better devices,70,North Hollywood,2740,United States,34.187599,-118.387125,No,0,45358,No,'1',No,0,15.24,0.0,60.34,Yes,'91606'
5035,5766-FTRTS,35,26,35.06,,,50,El Segundo,6297,United States,33.917145,-118.401554,Yes,8,16041,Yes,'3',Yes,0,2524.32,0.0,8557.42,Yes,'90245'
5036,2706-QZIHY,35,0,46.68,,,25,Los Angeles,4411,United States,34.059281,-118.30742,Yes,9,43019,Yes,'4',No,0,700.2,0.0,1088.1,No,'90005'
5037,9659-ZTWSM,71,26,7.86,,,53,Los Angeles,4138,United States,34.044639,-118.240413,Yes,7,9732,Yes,'4',No,0,518.76,39.18,7531.53,Yes,'90013'
5038,2865-TCHJW,74,24,48.35,Competitor,Competitor had better devices,74,Anaheim,5808,United States,33.848733,-117.788357,No,0,36301,No,'1',No,0,193.4,0.0,539.6,Yes,'92807'
5039,5419-KLXBN,36,5,24.64,Competitor,Competitor made better offer,90,San Diego,5853,United States,32.825086,-117.199424,Yes,1,51213,Yes,'2',No,0,616.0,0.0,2873.75,Yes,'92117'
5040,3797-VTIDR,55,21,0.0,Price,Price too high,90,San Jose,4517,United States,37.304681,-121.809955,Yes,3,37127,Yes,'2',No,0,0.0,0.0,23.45,Yes,'95121'
5041,9572-WUKSB,22,41,0.0,,,23,South Pasadena,4416,United States,34.110444,-118.156957,Yes,5,23984,Yes,'3',No,0,0.0,0.0,92.25,Yes,'91030'
5042,2673-CXQEU,73,29,47.13,,,21,Gardena,4463,United States,33.890853,-118.297967,No,0,47758,No,'4',No,0,2639.28,0.0,8778.78,Yes,'90247'
5043,5315-CKEQK,73,21,4.71,,,44,Castro Valley,5195,United States,37.708327,-122.083473,Yes,1,41698,Yes,'3',No,80,131.88,0.0,1593.68,No,'94546'
5044,8612-GXIDD,55,0,44.12,,,71,San Bernardino,2219,United States,34.183286,-117.221722,Yes,8,53636,Yes,'3',No,0,529.44,0.0,842.44,No,'92404'
5045,0454-OKRCT,32,27,34.85,,,80,Palo Alto,5542,United States,37.444314,-122.149996,No,0,16198,No,'4',No,0,1150.05,0.0,3801.15,Yes,'94301'
5046,2866-IKBTM,57,0,40.63,,,80,Dana Point,3968,United States,33.477923,-117.705314,No,0,27730,No,'4',No,0,40.63,0.0,60.18,No,'92629'
5047,8316-BBQAY,45,22,0.0,,,74,Redwood City,6251,United States,37.499411,-122.196318,No,0,32368,No,'3',Yes,0,0.0,0.0,3921.1,Yes,'94063'
5048,3594-IVHJZ,31,0,47.19,,,56,French Gulch,2606,United States,40.740138,-122.587476,No,0,373,No,'5',No,0,94.38,0.0,136.83,No,'96033'
5049,1258-YMZNM,70,4,35.76,,,56,Montara,4997,United States,37.540582,-122.509594,No,0,2346,No,'3',No,0,965.52,0.0,3823.12,Yes,'94037'
5050,5909-ECHUI,49,22,26.14,Price,Lack of affordable download/upload speed,71,Oak Run,3065,United States,40.689243,-122.037023,No,0,829,No,'1',Yes,0,26.14,0.0,82.39,Yes,'96069'
5051,0895-LNKRC,53,0,1.57,,,43,El Monte,3461,United States,34.074492,-118.01462,Yes,10,62660,Yes,'4',No,0,9.42,0.0,122.92,No,'91732'
5052,9878-TNQGW,51,14,17.33,Competitor,Competitor made better offer,65,Davenport,3533,United States,37.114335,-122.237162,No,0,857,No,'3',Yes,0,34.66,0.0,205.81,Yes,'95017'
5053,2683-JXWQQ,24,76,0.0,,,64,Visalia,6495,United States,36.391777,-119.372842,Yes,3,36718,Yes,'3',No,110,0.0,0.0,2227.2,No,'93291'
5054,7168-HDQHG,56,0,20.57,,,79,Brownsville,3043,United States,39.440687,-121.263583,Yes,3,1237,Yes,'5',No,0,740.52,0.0,1443.42,No,'95919'
5055,9955-QOPOY,23,42,0.0,,,63,Sunnyvale,5683,United States,37.421633,-122.009613,Yes,7,16985,Yes,'4',Yes,0,0.0,0.0,4263.4,Yes,'94089'
5056,3162-KKZXO,75,3,29.6,,,64,Citrus Heights,5182,United States,38.69508,-121.271616,No,0,43718,No,'4',No,0,1628.0,0.0,7037.75,Yes,'95610'
5057,3727-OWVYD,24,82,38.38,,,70,Campo,2075,United States,32.673483,-116.472863,No,0,3133,No,'3',No,0,1343.3,0.0,3364.5,Yes,'91906'
5058,3908-BLSYF,40,24,25.93,Competitor,Competitor had better devices,90,Los Altos,3962,United States,37.352911,-122.093002,No,0,21496,No,'1',Yes,0,155.58,0.0,653.13,Yes,'94024'
5059,0463-WZZKO,23,0,16.39,,,30,Van Nuys,2406,United States,34.195685,-118.490752,No,0,50047,No,'5',No,0,49.17,0.0,116.27,No,'91406'
5060,4248-QPAVC,80,6,36.82,Competitor,Competitor made better offer,90,San Diego,3209,United States,32.957195,-117.202542,Yes,1,28201,Yes,'1',No,0,625.94,0.0,2089.39,Yes,'92130'
5061,5893-PYOLZ,55,21,49.36,,,75,San Leandro,4399,United States,37.704384,-122.126703,No,0,36568,No,'5',Yes,0,2764.16,0.0,7298.61,Yes,'94578'
5062,8847-GEOOQ,34,2,0.0,,,76,Fontana,5359,United States,34.049671,-117.468896,Yes,10,29847,Yes,'5',Yes,0,0.0,0.0,3582.4,Yes,'92337'
5063,9391-DXGGG,70,19,35.39,,,27,Sacramento,4368,United States,38.445939,-121.496855,No,0,9063,No,'4',Yes,0,1557.16,0.0,5547.91,Yes,'95832'
5064,8485-GJCDN,71,11,30.05,Competitor,Competitor made better offer,74,San Diego,3368,United States,32.787836,-117.232376,No,0,46086,No,'3',No,0,150.25,0.0,468.75,Yes,'92109'
5065,7131-ZQZNK,46,19,0.0,,,37,Clovis,5790,United States,36.814539,-119.711868,Yes,1,33856,Yes,'5',Yes,0,0.0,0.0,3590.2,Yes,'93612'
5066,7841-FCRQD,27,59,15.45,,,49,Walnut,3160,United States,34.018354,-117.85492,Yes,1,45118,Yes,'3',No,0,509.85,0.0,2367.15,Yes,'91789'
5067,2576-HXMPA,30,0,8.23,,,38,Mckinleyville,5537,United States,40.965011,-124.015255,No,0,15921,No,'4',No,0,8.23,0.0,27.78,No,'95519'
5068,7764-BDPEE,50,0,19.58,,,38,Hayward,5868,United States,37.656695,-122.048361,No,0,11147,No,'4',No,0,58.74,0.0,119.39,No,'94542'
5069,6402-ZFPPI,75,30,36.5,Price,Price too high,94,Fair Oaks,4969,United States,38.652065,-121.25441,No,0,40750,No,'1',No,0,912.5,0.0,3572.7,Yes,'95628'
5070,4079-ULGFR,22,0,4.13,,,75,Paicines,3705,United States,36.525703,-120.952122,No,0,813,No,'3',No,0,66.08,0.0,341.78,No,'95043'
5071,0471-ARVMX,70,18,22.74,,,68,Kelseyville,5061,United States,38.93496,-122.792243,Yes,8,9902,Yes,'3',Yes,0,1409.88,0.0,7722.78,Yes,'95451'
5072,3727-OVPRY,32,0,42.84,,,43,Calabasas,5517,United States,34.130861,-118.68346,Yes,3,23661,Yes,'4',No,0,2827.44,0.0,4541.99,No,'91302'
5073,7493-GVFIO,56,0,12.99,,,48,Stockton,4565,United States,37.959706,-121.287669,No,0,7071,No,'3',No,0,740.43,0.0,1993.28,No,'95202'
5074,4361-JEIVL,29,52,7.14,Attitude,Attitude of service provider,82,Greenfield,4067,United States,36.248708,-121.386617,No,0,14204,No,'3',Yes,0,7.14,0.0,51.54,Yes,'93927'
5075,2495-KZNFB,26,85,16.76,,,44,La Mesa,4460,United States,32.782501,-117.01611,No,0,24005,No,'4',Yes,0,553.08,0.0,3542.68,Yes,'91942'
5076,8100-PNJMH,39,14,41.61,,,42,Glennville,5228,United States,35.735694,-118.738483,Yes,2,296,Yes,'4',Yes,0,2829.48,0.0,8962.18,Yes,'93226'
5077,0282-NVSJS,70,14,0.0,,,75,Aromas,3353,United States,36.878364,-121.629781,Yes,1,3373,Yes,'4',No,0,0.0,0.0,355.9,Yes,'95004'
5078,9776-OJUZI,69,21,32.41,,,62,Lost Hills,4168,United States,35.637715,-119.893068,No,0,2502,No,'4',No,0,2106.65,0.0,8329.95,Yes,'93249'
5079,7613-LLQFO,41,23,12.36,Dissatisfaction,Limited range of services,91,Amador City,3330,United States,38.431407,-120.8421,No,0,222,No,'2',No,0,148.32,0.0,1207.87,Yes,'95601'
5080,5656-JAMLX,29,0,14.17,,,45,Greenbrae,4278,United States,37.946617,-122.563571,No,0,12010,No,'5',No,0,878.54,0.0,2132.19,No,'94904'
5081,4900-MSOMT,39,23,49.12,,,24,Carnelian Bay,6087,United States,39.227434,-120.091806,Yes,7,1943,Yes,'4',No,0,3536.64,0.0,9250.84,Yes,'96140'
5082,4817-KEQSP,43,0,16.84,,,54,Temecula,6342,United States,33.507255,-117.029473,Yes,2,46171,Yes,'4',No,0,1195.64,0.0,2521.99,No,'92592'
5083,4609-KNNWG,36,0,2.4,,,49,Dunnigan,4870,United States,38.931425,-121.946081,Yes,1,19,Yes,'5',No,0,64.8,0.0,614.9,No,'95937'
5084,7159-NOKYQ,42,11,17.4,,,59,Montebello,4001,United States,34.015217,-118.109962,Yes,5,62425,Yes,'4',Yes,90,1165.8,0.0,7624.0,No,'90640'
5085,1231-YNDEK,49,0,29.31,,,25,Redding,6339,United States,40.527834,-122.318749,No,0,30338,No,'5',No,0,1699.98,28.7,2706.78,No,'96002'
5086,4176-FXYBO,35,29,49.9,,,42,Whittier,6130,United States,33.945318,-117.992066,Yes,9,19109,Yes,'4',Yes,0,2694.6,0.0,8813.55,Yes,'90603'
5087,3763-GCZHZ,23,85,20.07,Competitor,Competitor offered more data,95,Hathaway Pines,5504,United States,38.184914,-120.364085,Yes,1,335,Yes,'2',Yes,0,1324.62,0.0,8214.62,Yes,'95233'
5088,0607-DAAHE,62,0,26.21,Price,Long distance charges,66,Olivehurst,6265,United States,39.082568,-121.55325,No,0,6439,No,'3',No,0,1389.13,0.0,2441.48,No,'95961'
5089,3580-REOAC,34,17,49.58,Competitor,Competitor made better offer,83,San Diego,4061,United States,32.85723,-117.209774,No,0,34902,No,'2',No,0,495.8,0.0,931.2,Yes,'92122'
5090,4680-KUTAJ,73,3,2.81,,,80,Beverly Hills,5014,United States,34.062095,-118.401508,No,0,11355,No,'4',No,0,30.91,15.2,596.51,Yes,'90212'
5091,6368-NWMCE,61,24,21.19,,,66,Merced,3371,United States,37.255637,-120.493537,No,0,59289,No,'3',Yes,0,805.22,0.0,3461.52,Yes,'95340'
5092,2040-LDIWQ,51,16,41.57,,,33,Woodland Hills,5256,United States,34.178068,-118.615714,Yes,8,36123,Yes,'5',Yes,0,2702.05,0.0,8026.55,Yes,'91367'
5093,8597-CTXVJ,31,19,26.62,,,65,Jenner,5392,United States,38.505995,-123.187019,No,0,438,No,'4',No,0,1863.4,20.87,6394.03,Yes,'95450'
5094,0235-KGSLC,45,4,33.34,Other,Moved,86,Buellton,3967,United States,34.631362,-120.238218,No,0,4644,No,'2',No,0,33.34,0.0,118.89,Yes,'93427'
5095,7196-LIWRH,61,0,7.35,,,61,Oroville,5980,United States,39.624561,-121.552866,No,0,17782,No,'5',No,0,44.1,0.0,168.55,No,'95965'
5096,5256-SKJGO,48,30,0.0,,,35,Whittier,4850,United States,33.945318,-117.992066,Yes,1,19109,Yes,'4',Yes,0,0.0,0.0,3423.5,Yes,'90603'
5097,7969-AULMZ,63,10,9.06,Other,Moved,89,San Francisco,4321,United States,37.791222,-122.402241,No,0,384,No,'3',Yes,0,190.26,0.0,2309.76,Yes,'94104'
5098,1596-BBVTG,53,21,25.04,Other,Poor expertise of online support,79,San Dimas,2785,United States,34.102119,-117.815532,No,0,33878,No,'3',No,0,876.4,0.0,3512.45,Yes,'91773'
5099,9286-DOJGF,66,30,15.78,Dissatisfaction,Product dissatisfaction,82,Lotus,5165,United States,38.815515,-120.916997,Yes,5,485,Yes,'1',No,0,599.64,0.0,3469.49,Yes,'95651'
5100,9133-AYJZG,40,19,14.45,,,71,Mill Valley,5781,United States,37.901371,-122.572024,No,0,28727,No,'5',Yes,0,332.35,0.0,2581.45,Yes,'94941'
5101,6142-VSJQO,27,59,40.42,Attitude,Attitude of support person,90,Homeland,4599,United States,33.761894,-117.120868,Yes,0,4283,No,'2',No,0,40.42,0.0,84.77,Yes,'92548'
5102,4931-TRZWN,54,5,10.66,,,67,Hornbrook,3605,United States,41.962127,-122.527696,No,0,1026,No,'3',Yes,0,138.58,10.47,1051.96,Yes,'96044'
5103,6892-EZDTG,55,14,21.81,Price,Extra data charges,90,Kings Beach,2140,United States,39.246654,-120.029273,Yes,1,4806,Yes,'2',No,0,87.24,0.0,452.64,Yes,'96143'
5104,3913-RDSJZ,40,0,49.39,,,22,Los Angeles,4312,United States,34.049841,-118.33846,Yes,9,67520,Yes,'4',No,0,3160.96,0.0,4875.91,No,'90019'
5105,8455-HIRAQ,56,16,10.91,,,65,Carmichael,4909,United States,38.626128,-121.328011,No,0,58830,No,'3',No,0,87.28,0.0,456.58,Yes,'95608'
5106,4190-MFLUW,21,69,9.41,Competitor,Competitor made better offer,78,San Diego,5925,United States,32.898613,-117.202937,Yes,6,4258,Yes,'1',No,0,94.1,0.0,622.45,Yes,'92121'
5107,8133-ANHHJ,77,21,36.47,,,75,Ventura,5023,United States,34.279221,-119.221437,No,0,46894,No,'4',Yes,0,1787.03,0.0,6953.23,Yes,'93003'
5108,0947-IDHRQ,21,42,39.21,Competitor,Competitor made better offer,75,Woodland Hills,3949,United States,34.178068,-118.615714,No,0,36123,No,'2',Yes,10,274.47,0.0,811.17,No,'91367'
5109,6689-TCZHQ,70,20,12.27,Attitude,Attitude of support person,65,Claremont,4054,United States,34.127621,-117.717863,No,0,34716,No,'3',No,0,61.35,0.0,439.75,Yes,'91711'
5110,7139-JZFVG,37,28,43.24,,,43,Huntington Beach,6026,United States,33.666301,-117.969501,Yes,7,56517,Yes,'3',No,0,2594.4,0.0,6288.85,Yes,'92646'
5111,7951-QKZPL,21,0,35.31,Price,Long distance charges,77,Saint Helena,5194,United States,38.581354,-122.296283,Yes,1,9423,Yes,'3',No,0,1165.23,35.05,1870.48,No,'94574'
5112,2971-SGAFL,34,23,38.4,,,79,Millbrae,5631,United States,37.601248,-122.403099,No,0,20350,No,'4',Yes,50,499.2,0.0,1544.55,No,'94030'
5113,4770-QAZXN,42,0,46.3,,,54,Tomales,2783,United States,38.240769,-122.901041,No,0,384,No,'5',No,0,601.9,0.0,834.0,No,'94971'
5114,8198-RKSZG,43,21,9.77,,,26,El Cerrito,5772,United States,37.924838,-122.289145,Yes,8,23141,Yes,'3',Yes,0,136.78,0.0,1273.83,Yes,'94530'
5115,3547-LQRIK,20,0,11.68,,,47,San Gregorio,2382,United States,37.331762,-122.341444,Yes,7,291,Yes,'4',No,0,548.96,0.0,1799.81,No,'94074'
5116,2332-EFBJY,35,0,5.74,Price,Long distance charges,82,Sherman Oaks,3438,United States,34.147149,-118.463365,No,0,22085,No,'1',No,0,91.84,0.0,434.24,No,'91403'
5117,5524-KHNJP,35,30,48.85,,,26,Glendale,5344,United States,34.13658,-118.245839,Yes,7,41390,Yes,'3',Yes,0,1612.05,0.0,4065.35,Yes,'91205'
5118,9233-PSYHO,68,20,6.9,,,21,Ontario,2636,United States,34.057256,-117.667677,No,0,54254,No,'4',No,0,310.5,0.0,4770.3,Yes,'91762'
5119,9710-NJERN,30,0,1.57,,,44,Palm Desert,2007,United States,33.694501,-116.412711,No,0,29340,No,'3',No,0,61.23,25.92,861.31,No,'92260'
5120,3058-WQDRE,37,16,0.0,,,53,Branscomb,4943,United States,39.710591,-123.682799,No,0,176,No,'5',No,0,0.0,48.59,283.26,Yes,'95417'
5121,5084-OOVCJ,25,69,20.23,,,57,Canyon Dam,5465,United States,40.171312,-121.120605,Yes,1,86,Yes,'4',No,0,343.91,0.0,1264.41,Yes,'95923'
5122,5681-LLOEI,59,25,42.22,,,30,Encino,5884,United States,34.150354,-118.518292,Yes,11,27614,Yes,'3',No,0,1815.46,25.49,5803.77,Yes,'91316'
5123,6986-IJDHX,29,19,40.25,Competitor,Competitor had better devices,91,Huntington Beach,3364,United States,33.679659,-118.016195,Yes,5,42663,Yes,'1',No,0,1569.75,0.0,4835.75,Yes,'92648'
5124,2235-EZAIK,21,59,22.41,,,79,Badger,4288,United States,36.64545,-118.924982,Yes,9,273,Yes,'4',No,20,1613.52,0.0,7035.42,No,'93603'
5125,5306-BVTKJ,20,85,38.3,,,27,El Cajon,3446,United States,32.79697,-116.969082,Yes,1,55277,Yes,'4',Yes,0,1838.4,0.0,4489.6,Yes,'92020'
5126,8695-ARGXZ,66,16,2.07,,,22,Fresno,5381,United States,36.78979,-119.929894,Yes,1,60889,Yes,'5',No,0,70.38,0.0,2495.78,Yes,'93722'
5127,5896-NPFWW,23,51,13.54,Competitor,Competitor made better offer,93,San Diego,3273,United States,32.961064,-117.134917,Yes,1,47224,Yes,'1',No,0,40.62,0.0,208.77,Yes,'92129'
5128,1095-JUDTC,78,11,14.22,Competitor,Competitor offered higher download speeds,65,Woodbridge,5214,United States,38.169605,-121.310964,No,0,4176,No,'2',No,0,668.34,0.0,5172.89,Yes,'95258'
5129,0804-XBFBV,49,19,0.0,,,57,Foothill Ranch,5916,United States,33.698728,-117.67768,No,0,10936,No,'3',No,0,0.0,0.0,321.05,Yes,'92610'
5130,7481-ATQQS,76,15,44.88,Attitude,Attitude of support person,70,Boulder Creek,5651,United States,37.171727,-122.142961,No,0,10520,No,'2',No,0,2199.12,0.0,6714.97,Yes,'95006'
5131,0657-DOGUM,35,13,44.72,,,76,Rancho Cucamonga,4077,United States,34.133809,-117.523724,Yes,1,12937,Yes,'4',No,100,2146.56,0.0,5231.81,No,'91739'
5132,3230-JCNZS,43,17,15.73,,,74,San Francisco,4305,United States,37.768881,-122.395521,Yes,4,17372,Yes,'3',No,0,1116.83,0.0,8178.48,Yes,'94107'
5133,9391-LMANN,38,56,33.74,,,61,Pico Rivera,4523,United States,33.989524,-118.089299,No,0,63288,No,'3',Yes,0,1788.22,0.0,6825.12,Yes,'90660'
5134,1623-NLDOT,55,5,0.0,Competitor,Competitor had better devices,82,Lancaster,2044,United States,34.727529,-118.153098,Yes,1,35109,Yes,'2',No,50,0.0,0.0,1495.3,No,'93534'
5135,8777-MBMTS,65,9,36.49,,,80,West Covina,4872,United States,34.061634,-117.893169,Yes,10,30458,Yes,'4',Yes,0,2371.85,0.0,9097.35,Yes,'91791'
5136,2194-IIQOF,38,27,19.9,,,30,Sunnyvale,4658,United States,37.3511,-122.037311,Yes,7,50070,Yes,'3',Yes,0,1412.9,0.0,7801.55,Yes,'94087'
5137,6897-UUBNU,39,24,12.92,,,51,North Hollywood,2681,United States,34.15136,-118.364786,No,0,16996,No,'4',No,10,374.68,0.0,3008.33,No,'91602'
5138,7009-PCARS,53,0,39.29,,,66,Stockton,4391,United States,37.946282,-121.139499,No,0,23789,No,'5',No,0,2160.95,0.0,3162.45,No,'95215'
5139,6078-VESFR,78,26,36.57,,,53,Vista,5225,United States,33.22784,-117.200024,Yes,1,44692,Yes,'5',No,0,475.41,0.0,1324.51,Yes,'92084'
5140,8626-PTQGE,62,18,0.0,,,22,Escondido,5388,United States,33.21846,-117.116916,No,0,43436,No,'3',Yes,0,0.0,41.21,4135.49,Yes,'92026'
5141,7799-LGRDP,42,0,25.53,,,79,Lakewood,2017,United States,33.847755,-118.112532,No,0,27563,No,'4',No,0,1097.79,0.0,2285.99,No,'90713'
5142,2843-CQMEG,21,59,3.72,,,38,San Diego,2911,United States,32.807867,-117.060993,No,0,25569,No,'3',No,0,89.28,0.0,1307.53,Yes,'92120'
5143,9200-NLNPD,20,30,0.0,,,27,Orland,6445,United States,39.748037,-122.302169,Yes,10,13706,Yes,'4',Yes,40,0.0,0.0,2999.8,No,'95963'
5144,5271-DBYSJ,80,15,26.84,,,20,Berkeley,3355,United States,37.897743,-122.263124,No,0,10737,No,'5',Yes,140,295.24,0.0,1262.94,No,'94708'
5145,8242-SOQUO,73,4,14.22,,,54,Oakland,2660,United States,37.787186,-122.14633,No,0,24518,No,'4',No,0,71.1,41.2,422.4,Yes,'94619'
5146,4086-YQSNZ,74,9,3.29,Attitude,Attitude of service provider,89,Glencoe,3834,United States,38.358464,-120.579304,Yes,1,21,Yes,'2',No,0,9.87,0.0,233.92,Yes,'95232'
5147,9820-RMCQV,43,8,19.01,Competitor,Competitor made better offer,92,San Marino,4444,United States,34.122671,-118.112911,No,0,13158,No,'1',No,130,209.11,0.0,840.11,No,'91108'
5148,5174-RNGBH,27,69,24.81,Dissatisfaction,Network reliability,67,Live Oak,5515,United States,39.258746,-121.77697,No,0,8695,No,'3',No,10,223.29,0.0,853.84,No,'95953'
5149,9631-RXVJM,33,0,4.24,,,77,San Francisco,2682,United States,37.7795,-122.419233,No,0,28998,No,'4',No,0,148.4,0.0,826.3,No,'94102'
5150,5519-TEEUH,51,0,21.16,,,57,Irvine,5759,United States,33.688546,-117.788091,No,0,27369,No,'3',No,0,698.28,0.0,1380.43,No,'92604'
5151,5236-XMZJY,27,26,22.08,,,80,Los Angeles,3048,United States,34.085807,-118.206617,No,0,38415,No,'3',No,0,927.36,0.0,3463.91,Yes,'90031'
5152,0665-XHDJU,21,48,34.95,,,51,Monte Rio,6022,United States,38.471049,-123.015549,Yes,7,1537,Yes,'5',Yes,0,2516.4,0.0,9802.1,Yes,'95462'
5153,5353-WILCI,51,15,44.11,,,47,Stockton,4468,United States,37.902422,-121.440029,No,0,49657,No,'3',No,110,1235.08,0.0,2867.73,No,'95206'
5154,1936-UAFEH,43,17,48.82,,,36,Pioneer,5502,United States,38.546999,-120.271114,No,0,5501,No,'4',Yes,30,3319.76,0.0,10629.11,No,'95666'
5155,6169-PPETC,42,0,47.33,,,38,Brentwood,2009,United States,37.908242,-121.682472,Yes,8,26577,Yes,'4',No,0,1656.55,0.0,2415.9,No,'94513'
5156,9025-AOMKI,42,5,43.8,Other,Moved,71,Carpinteria,5617,United States,34.441398,-119.513163,No,0,17409,No,'2',Yes,0,262.8,0.0,799.2,Yes,'93013'
5157,1343-EHPYB,61,13,48.95,Competitor,Competitor made better offer,91,San Diego,4352,United States,32.85723,-117.209774,Yes,2,34902,Yes,'2',Yes,0,3083.85,0.0,9686.85,Yes,'92122'
5158,1450-GALXR,33,30,14.53,Competitor,Competitor had better devices,74,Friant,5184,United States,37.027663,-119.69056,No,0,1125,No,'1',Yes,110,145.3,0.0,1313.55,No,'93626'
5159,0836-SEYLU,64,26,0.0,Competitor,Competitor had better devices,91,San Diego,4800,United States,33.000269,-117.072093,Yes,2,42733,Yes,'1',No,0,0.0,0.0,328.95,Yes,'92128'
5160,1385-TQOZW,32,0,45.99,,,41,Branscomb,2392,United States,39.710591,-123.682799,No,0,176,No,'4',No,0,413.91,0.0,561.46,No,'95417'
5161,2207-OBZNX,56,22,34.49,Attitude,Attitude of service provider,90,Aguanga,3736,United States,33.482243,-116.827173,No,0,2433,No,'1',No,0,241.43,0.0,595.48,Yes,'92536'
5162,3164-AALRN,39,22,45.25,Competitor,Competitor had better devices,77,Greenwood,2673,United States,38.921333,-120.897718,No,0,1140,No,'2',Yes,10,226.25,0.0,583.65,No,'95635'
5163,7452-FOLON,45,0,46.57,,,53,Terra Bella,5986,United States,35.939068,-119.043666,No,0,5868,No,'5',No,0,1816.23,0.0,2774.68,No,'93270'
5164,5039-LZRQT,52,0,26.57,,,34,Mountain Center,2953,United States,33.638645,-116.55783,No,0,1500,No,'5',No,0,345.41,0.0,618.66,No,'92561'
5165,6103-QCKFX,36,75,43.7,,,28,Big Bar,3918,United States,40.775272,-123.287414,Yes,10,269,Yes,'3',No,40,1922.8,14.78,4367.57,No,'96010'
